dependents:d5
,freshness_DIV,c5_DIV,d5_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 885,-0.0606(****),-0.0442(****),-0.0053(****),0.7008(****),--,-0.0985(****),0.1399(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.0481932168358723,142341
Model 886,-0.0599(****),-0.0380(****),-0.0088(****),0.2826(****),--,-0.1018(****),0.0936(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.04656671200932849,142341
Model 887,-0.0631(****),-0.0428(****),-0.0047(****),0.6724(****),--,-0.0960(****),0.1521(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04563007474976566,142341
Model 888,-0.0621(****),-0.0367(****),-0.0084(****),0.2410(****),--,-0.0995(****),0.1049(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.04355079925378147,142341
Model 889,-0.0596(****),-0.0428(****),-0.0053(****),0.8828(****),--,-0.0928(****),--,-0.0019(),-0.0003(),0.0002(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04690242382786791,142341
Model 890,-0.0586(****),-0.0365(****),-0.0088(****),0.4048(****),--,-0.0975(****),--,-0.0047(***),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.04611372861372609,142341
Model 891,-0.0627(****),-0.0419(****),-0.0046(****),0.8422(****),--,-0.0904(****),--,0.0006(),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04410432026247535,142341
Model 892,-0.0611(****),-0.0356(****),-0.0083(****),0.3521(****),--,-0.0960(****),--,-0.0019(),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.04289207614994617,142341
Model 893,-0.0631(****),-0.0445(****),-0.0047(****),0.0950(*),--,--,0.1213(****),-0.0087(****),-0.0004(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.043498571775088535,142341
Model 894,-0.0626(****),-0.0382(****),-0.0089(****),-0.3136(****),--,--,0.0888(****),-0.0118(****),-0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,False,0.042030844006318846,142341
Model 895,-0.0667(****),-0.0438(****),-0.0038(****),0.0585(),--,--,0.1291(****),-0.0060(****),-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.041042771415285006,142341
Model 896,-0.0657(****),-0.0375(****),-0.0083(****),-0.3638(****),--,--,0.0951(****),-0.0090(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.03901496094464707,142341
Model 897,-0.0617(****),-0.0438(****),-0.0049(****),--,0.0783(****),-0.0748(****),0.1541(****),--,-0.0004(*),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04697160221210417,142341
Model 898,-0.0602(****),-0.0371(****),-0.0087(****),--,-0.0347(**),-0.0896(****),0.1145(****),--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,False,0.046409251627488546,142341
Model 899,-0.0643(****),-0.0425(****),-0.0043(****),--,0.0695(****),-0.0727(****),0.1669(****),--,-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.044457724568219836,142341
Model 900,-0.0625(****),-0.0357(****),-0.0083(****),--,-0.0494(****),-0.0878(****),0.1275(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,True,0.04350383372688549,142341
Model 901,-0.0839(****),-0.0512(****),-0.0079(****),--,0.1781(****),-0.0954(****),--,-0.0101(****),-0.0004(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.06837638545263058,143508
Model 902,-0.0802(****),-0.0421(****),-0.0121(****),--,0.0150(),-0.1149(****),--,-0.0130(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.06844516799963796,143508
Model 903,-0.0862(****),-0.0498(****),-0.0071(****),--,0.1657(****),-0.0928(****),--,-0.0070(****),-0.0003(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.06229653637319821,143508
Model 904,-0.0820(****),-0.0407(****),-0.0116(****),--,-0.0070(),-0.1132(****),--,-0.0093(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.06210450755066532,143508
Model 905,-0.0632(****),-0.0446(****),-0.0047(****),--,0.0263(*),--,0.1199(****),-0.0086(****),-0.0004(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.04349744595069027,142341
Model 906,-0.0624(****),-0.0382(****),-0.0090(****),--,-0.0762(****),--,0.0923(****),-0.0124(****),-0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.041958890575077956,142341
Model 907,-0.0667(****),-0.0438(****),-0.0038(****),--,0.0112(),--,0.1300(****),-0.0058(****),-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04103519699595204,142341
Model 908,-0.0657(****),-0.0374(****),-0.0083(****),--,-0.0977(****),--,0.1010(****),-0.0094(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.03898982634225201,142341
Model 909,-0.0618(****),-0.0430(****),-0.0046(****),--,--,-0.0688(****),0.1806(****),-0.0009(),-0.0004(*),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,False,0.04666351480794828,142341
Model 910,-0.0599(****),-0.0368(****),-0.0088(****),--,--,-0.0880(****),0.1123(****),-0.0052(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.046460871685147564,142341
Model 911,-0.0648(****),-0.0421(****),-0.0040(****),--,--,-0.0686(****),0.1870(****),0.0015(),-0.0004(*),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.044223199244213696,142341
Model 912,-0.0622(****),-0.0359(****),-0.0084(****),--,--,-0.0888(****),0.1181(****),-0.0027(*),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.043424507240439114,142341
Model 913,-0.0563(****),-0.0428(****),--,3.8677(****),-0.8358(****),-0.1722(****),0.2318(****),--,-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.051389027396537834,142341
Model 914,-0.0559(****),-0.0378(****),--,3.5350(****),-0.8505(****),-0.1781(****),0.1839(****),--,-0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.049127064147196475,142341
Model 915,-0.0603(****),-0.0414(****),--,3.9669(****),-0.8727(****),-0.1712(****),0.2429(****),--,-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.04921956014521256,142341
Model 916,-0.0596(****),-0.0364(****),--,3.7038(****),-0.9088(****),-0.1791(****),0.1974(****),--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.046729497169559986,142341
Model 917,-0.0565(****),-0.0423(****),--,3.0362(****),-0.5551(****),-0.1403(****),--,0.0004(),0.0000(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.04828278549764209,142341
Model 918,-0.0553(****),-0.0369(****),--,2.8961(****),-0.6412(****),-0.1552(****),--,-0.0010(),0.0000(),0.0001(***),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.04730227592830427,142341
Model 919,-0.0609(****),-0.0414(****),--,3.1431(****),-0.5975(****),-0.1404(****),--,0.0034(**),-0.0001(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04585606626100591,142341
Model 920,-0.0593(****),-0.0359(****),--,3.0570(****),-0.7003(****),-0.1573(****),--,0.0022(),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.0446354748523794,142341
Model 921,-0.0631(****),-0.0460(****),--,0.0551(),0.0069(),--,0.1207(****),-0.0085(****),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.04314106544376872,142341
Model 922,-0.0629(****),-0.0413(****),--,-0.3486(***),0.0077(),--,0.0883(****),-0.0116(****),-0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.04085298460189368,142341
Model 923,-0.0670(****),-0.0450(****),--,0.1376(),-0.0297(),--,0.1305(****),-0.0057(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04081370645259663,142341
Model 924,-0.0667(****),-0.0404(****),--,-0.2342(*),-0.0433(),--,0.0974(****),-0.0087(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.038030680411689666,142341
Model 925,-0.0603(****),-0.0454(****),--,0.6923(****),--,-0.0957(****),0.1424(****),-0.0034(**),-0.0003(),0.0001(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04778173899709082,142341
Model 926,-0.0598(****),-0.0403(****),--,0.3120(****),--,-0.0994(****),0.1009(****),-0.0062(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,False,0.04558162597878912,142341
Model 927,-0.0634(****),-0.0442(****),--,0.6496(****),--,-0.0939(****),0.1516(****),-0.0010(),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.04526974945833717,142341
Model 928,-0.0628(****),-0.0393(****),--,0.2499(****),--,-0.0975(****),0.1073(****),-0.0035(**),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.042568286003109135,142341
Model 929,-0.0615(****),-0.0451(****),--,--,0.0756(****),-0.0731(****),0.1557(****),-0.0021(),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.04659342188653148,142341
Model 930,-0.0602(****),-0.0396(****),--,--,-0.0282(*),-0.0876(****),0.1190(****),-0.0045(***),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(*),True,False,0.0453650513446201,142341
Model 931,-0.0647(****),-0.0439(****),--,--,0.0622(****),-0.0721(****),0.1661(****),0.0005(),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.04415958442923251,142341
Model 932,-0.0634(****),-0.0385(****),--,--,-0.0498(****),-0.0868(****),0.1279(****),-0.0015(),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.04251177265235573,142341
Model 933,-0.0642(****),--,-0.0128(****),4.7364(****),-1.1048(****),-0.2101(****),0.2166(****),--,-0.0003(),0.0001(****),-0.0001(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(),-0.0000(****),False,False,0.036141903369485084,142341
Model 934,-0.0611(****),--,-0.0161(****),4.2149(****),-1.0863(****),-0.2096(****),0.1608(****),--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.03966285290301608,142341
Model 935,-0.0666(****),--,-0.0119(****),4.7173(****),-1.1048(****),-0.2072(****),0.2341(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,True,0.03473579580624775,142341
Model 936,-0.0629(****),--,-0.0154(****),4.2819(****),-1.1122(****),-0.2092(****),0.1803(****),--,-0.0003(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.037891348006381276,142341
Model 937,-0.0633(****),--,-0.0125(****),3.8615(****),-0.7960(****),-0.1701(****),--,-0.0113(****),-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(****),-0.0000(*),-0.0001(****),False,False,0.033990937353002404,142341
Model 938,-0.0598(****),--,-0.0158(****),3.5491(****),-0.8564(****),-0.1806(****),--,-0.0101(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(*),0.0000(),-0.0000(),-0.0000(***),True,False,0.038657654095520466,142341
Model 939,-0.0659(****),--,-0.0116(****),3.8305(****),-0.7953(****),-0.1681(****),--,-0.0083(****),-0.0003(),0.0001(****),-0.0001(*),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.031869940895878135,142341
Model 940,-0.0619(****),--,-0.0151(****),3.6013(****),-0.8819(****),-0.1815(****),--,-0.0064(****),-0.0003(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,True,0.03628847929936796,142341
Model 941,-0.0720(****),--,-0.0125(****),0.2305(*),-0.0953(***),--,0.0910(****),-0.0227(****),-0.0006(**),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.02545936433938012,142341
Model 942,-0.0691(****),--,-0.0168(****),-0.2597(**),-0.0886(**),--,0.0564(****),-0.0231(****),-0.0004(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.029320568420957538,142341
Model 943,-0.0738(****),--,-0.0118(****),0.2188(*),-0.0992(***),--,0.1081(****),-0.0198(****),-0.0005(**),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.023712686343854594,142341
Model 944,-0.0708(****),--,-0.0162(****),-0.2308(*),-0.1119(****),--,0.0708(****),-0.0198(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.026874582303505035,142341
Model 945,-0.0690(****),--,-0.0132(****),0.5977(****),--,-0.1041(****),0.1062(****),-0.0168(****),-0.0007(***),0.0001(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.030860253153461636,142341
Model 946,-0.0658(****),--,-0.0164(****),0.1358(**),--,-0.1058(****),0.0619(****),-0.0170(****),-0.0005(*),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.03461700340012497,142341
Model 947,-0.0694(****),--,-0.0128(****),0.5861(****),--,-0.1047(****),0.1272(****),-0.0142(****),-0.0005(*),0.0002(****),-0.0001(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.0291692820567494,142341
Model 948,-0.0664(****),--,-0.0162(****),0.0944(),--,-0.1062(****),0.0770(****),-0.0137(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.03217723856270849,142341
Model 949,-0.0701(****),--,-0.0126(****),--,0.0267(*),-0.0822(****),0.1298(****),-0.0148(****),-0.0007(***),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.02980105238851327,142341
Model 950,-0.0658(****),--,-0.0162(****),--,-0.0936(****),-0.0970(****),0.0905(****),-0.0144(****),-0.0004(*),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.03494702190612475,142341
Model 951,-0.0708(****),--,-0.0122(****),--,0.0246(*),-0.0830(****),0.1494(****),-0.0122(****),-0.0005(**),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.028145950736494396,142341
Model 952,-0.0668(****),--,-0.0158(****),--,-0.1068(****),-0.0980(****),0.1065(****),-0.0110(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.032645715599609604,142341
Model 953,-0.0638(****),--,--,4.6724(****),-1.0891(****),-0.2001(****),0.2226(****),-0.0137(****),-0.0001(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(****),-0.0000(**),-0.0000(**),False,False,0.03413937052569116,142341
Model 954,-0.0616(****),--,--,4.1873(****),-1.0699(****),-0.2042(****),0.1687(****),-0.0134(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(*),0.0000(*),-0.0000(),-0.0000(),True,False,0.03624330467866321,142341
Model 955,-0.0671(****),--,--,4.7052(****),-1.1087(****),-0.1999(****),0.2368(****),-0.0104(****),-0.0002(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.0327851788407848,142341
Model 956,-0.0648(****),--,--,4.3237(****),-1.1223(****),-0.2068(****),0.1832(****),-0.0095(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.0345116887719219,142341
Model 957,--,-0.0443(****),-0.0054(****),4.5557(****),-0.9867(****),-0.1969(****),0.2341(****),--,-0.0004(*),0.0001(***),-0.0001(*),-0.0000(*),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.04329303887525915,142341
Model 958,--,-0.0374(****),-0.0093(****),4.1770(****),-1.0001(****),-0.2019(****),0.1758(****),--,-0.0004(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),0.0000(*),True,False,0.042052988544929004,142341
Model 959,--,-0.0427(****),-0.0053(****),4.5126(****),-0.9783(****),-0.1958(****),0.2476(****),--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,True,0.04022230746709121,142341
Model 960,--,-0.0356(****),-0.0094(****),4.2050(****),-1.0152(****),-0.2029(****),0.1913(****),--,-0.0003(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(**),True,True,0.03889429006428935,142341
Model 961,--,-0.0434(****),-0.0053(****),3.7050(****),-0.6965(****),-0.1630(****),--,-0.0020(),-0.0004(),0.0001(****),-0.0001(),-0.0000(*),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.04014135127023477,142341
Model 962,--,-0.0362(****),-0.0093(****),3.5414(****),-0.7899(****),-0.1780(****),--,-0.0032(*),-0.0003(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.040419789308704934,142341
Model 963,--,-0.0423(****),-0.0051(****),3.6528(****),-0.6863(****),-0.1617(****),--,-0.0006(),-0.0003(),0.0001(****),-0.0001(),-0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(***),False,True,0.03667838320720329,142341
Model 964,--,-0.0349(****),-0.0093(****),3.5504(****),-0.8011(****),-0.1792(****),--,-0.0009(),-0.0003(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.03691408899119486,142341
Model 965,--,-0.0483(****),-0.0046(****),0.2439(*),-0.0313(),--,0.1078(****),-0.0124(****),-0.0007(***),0.0001(****),-0.0001(*),-0.0000(*),0.0000(*),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(*),False,False,0.03256699106443994,142341
Model 966,--,-0.0415(****),-0.0093(****),-0.1914(),-0.0326(),--,0.0669(****),-0.0153(****),-0.0005(*),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.031440349914051646,142341
Model 967,--,-0.0468(****),-0.0047(****),0.1842(),-0.0180(),--,0.1220(****),-0.0112(****),-0.0005(**),0.0002(****),-0.0001(*),-0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,True,0.029397721338734528,142341
Model 968,--,-0.0401(****),-0.0096(****),-0.2249(*),-0.0356(),--,0.0792(****),-0.0134(****),-0.0004(*),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.02783921618460028,142341
Model 969,--,-0.0473(****),-0.0054(****),0.8270(****),--,-0.1064(****),0.1293(****),-0.0065(****),-0.0007(***),0.0001(***),-0.0001(*),-0.0000(*),0.0000(*),-0.0000(**),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.038306230718425094,142341
Model 970,--,-0.0403(****),-0.0091(****),0.4021(****),--,-0.1095(****),0.0784(****),-0.0091(****),-0.0006(**),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.037195965090590755,142341
Model 971,--,-0.0454(****),-0.0057(****),0.8262(****),--,-0.1082(****),0.1484(****),-0.0055(****),-0.0005(*),0.0001(****),-0.0001(*),-0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.035348983898332076,142341
Model 972,--,-0.0386(****),-0.0097(****),0.3699(****),--,-0.1112(****),0.0930(****),-0.0071(****),-0.0004(*),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.0337979580497465,142341
Model 973,--,-0.0472(****),-0.0049(****),--,0.0904(****),-0.0794(****),0.1448(****),-0.0049(****),-0.0008(***),0.0001(****),-0.0001(*),-0.0000(**),0.0000(*),-0.0000(**),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.036612776098514654,142341
Model 974,--,-0.0396(****),-0.0091(****),--,-0.0259(*),-0.0947(****),0.0990(****),-0.0071(****),-0.0006(**),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,False,0.03680763329723902,142341
