subject1, subject2, similarity
Medicine, Legal,Peripheral Vascular Disease,0.0002648687
Medicine, Legal,Psychology, Applied,0.0002591763
Medicine, Legal,Tropical Medicine,0.0002562732
Medicine, Legal,Oncology,0.0002516303
Medicine, Legal,Nutrition & Dietetics,0.0002416082
Medicine, Legal,Neurosciences & Neurology,0.0002250379
Medicine, Legal,Women's Studies,0.0002217801
Medicine, Legal,Orthopedics,0.0002101587
Medicine, Legal,Primary Health Care,0.0002043389
Medicine, Legal,Sport Sciences,0.0001965573
Medicine, Legal,Microscopy,0.0001909472
Medicine, Legal,Neurosciences,0.0001887971
Medicine, Legal,Reproductive Biology,0.0001847826
Medicine, Legal,Parasitology,0.0001825015
Medicine, Legal,Ophthalmology,0.0001736291
Medicine, Legal,Microbiology,0.0001702287
Medicine, Legal,Rheumatology,0.0001653205
Medicine, Legal,Otorhinolaryngology,0.0001644330
Medicine, Legal,Urology & Nephrology,0.0001636470
Medicine, Legal,Psychology, Developmental,0.0001453912
Medicine, Legal,Transplantation,0.0001405222
Medicine, Legal,Physiology,0.0001306166
Medicine, Legal,Virology,0.0001253287
Medicine, Legal,Rehabilitation,0.0001191084
Medicine, Legal,Psychology, Psychoanalysis,0.0001186460
Medicine, Legal,Paleontology,0.0001164498
Medicine, Legal,Neuroimaging,0.0001019804
Medicine, Legal,Zoology,0.0000999319
Medicine, Legal,Soil Science,0.0000971087
Medicine, Legal,Planning & Development,0.0000960802
Medicine, Legal,Psychology, Biological,0.0000852755
Medicine, Legal,Psychology, Experimental,0.0000826282
Medicine, Legal,Water Resources,0.0000749604
Medicine, Legal,Mycology,0.0000658772
Medicine, Legal,Nuclear Science & Technology,0.0000654169
Medicine, Legal,Plant Sciences,0.0000634746
Medicine, Legal,Religion,0.0000633434
Medicine, Legal,Psychology, Educational,0.0000564447
Medicine, Legal,Urban Studies,0.0000550208
Medicine, Legal,Psychology, Mathematical,0.0000521415
Medicine, Legal,Nanoscience & Nanotechnology,0.0000453664
Medicine, Legal,Meteorology & Atmospheric Sciences,0.0000452406
Medicine, Legal,Physical Geography,0.0000412334
Medicine, Legal,Optics,0.0000403105
Medicine, Legal,Polymer Science,0.0000362588
Medicine, Legal,Operations Research & Management Science,0.0000305148
Medicine, Legal,Mineralogy,0.0000304277
Medicine, Legal,Robotics,0.0000270550
Medicine, Legal,Remote Sensing,0.0000250294
Medicine, Legal,Transportation Science & Technology,0.0000247651
Medicine, Legal,Mining & Mineral Processing,0.0000240874
Medicine, Legal,Ornithology,0.0000239465
Medicine, Legal,Physics, Applied,0.0000199968
Medicine, Legal,Physics, Atomic, Molecular & Chemical,0.0000199353
Medicine, Legal,Oceanography,0.0000177629
Medicine, Legal,Telecommunications,0.0000140451
Medicine, Legal,Music,0.0000139516
Medicine, Legal,Physics,0.0000129777
Medicine, Legal,Thermodynamics,0.0000124699
Medicine, Legal,Medieval & Renaissance Studies,0.0000104933
Medicine, Legal,Physics, Fluids & Plasmas,0.0000103483
Medicine, Legal,Metallurgy & Metallurgical Engineering,0.0000102139
Medicine, Legal,Physics, Condensed Matter,0.0000096436
Medicine, Legal,Physics, Nuclear,0.0000091222
Medicine, Legal,Physics, Multidisciplinary,0.0000075104
Medicine, Legal,Physics, Mathematical,0.0000024797
Medicine, Legal,Theater,0.0000020802
Medicine, Legal,Physics, Particles & Fields,0.0000010379
Medicine, Legal,Poetry,0.0000005567
Medicine, Research & Experimental,Research & Experimental Medicine,0.0361800986
Medicine, Research & Experimental,Oncology,0.0206914818
Medicine, Research & Experimental,Pathology,0.0186460791
Medicine, Research & Experimental,Medicine, Research & Experimental,0.0180900493
Medicine, Research & Experimental,Multidisciplinary Sciences,0.0159457101
Medicine, Research & Experimental,Physiology,0.0158303055
Medicine, Research & Experimental,Pharmacology & Pharmacy,0.0153945068
Medicine, Research & Experimental,Virology,0.0122893459
Medicine, Research & Experimental,Otorhinolaryngology,0.0120479607
Medicine, Research & Experimental,Peripheral Vascular Disease,0.0120272868
Medicine, Research & Experimental,Science & Technology - Other Topics,0.0120111070
Medicine, Research & Experimental,Urology & Nephrology,0.0115979595
Medicine, Research & Experimental,Surgery,0.0105948588
Medicine, Research & Experimental,Respiratory System,0.0091019716
Medicine, Research & Experimental,Transplantation,0.0090672603
Medicine, Research & Experimental,Microbiology,0.0089481616
Medicine, Research & Experimental,Nutrition & Dietetics,0.0084377196
Medicine, Research & Experimental,Neurosciences & Neurology,0.0083401527
Medicine, Research & Experimental,Neurosciences,0.0080105285
Medicine, Research & Experimental,Pediatrics,0.0079559662
Medicine, Research & Experimental,Rheumatology,0.0071007514
Medicine, Research & Experimental,Public, Environmental & Occupational Health,0.0068692867
Medicine, Research & Experimental,Toxicology,0.0064041955
Medicine, Research & Experimental,Obstetrics & Gynecology,0.0059606906
Medicine, Research & Experimental,Ophthalmology,0.0052054576
Medicine, Research & Experimental,Veterinary Sciences,0.0050836535
Medicine, Research & Experimental,Radiology, Nuclear Medicine & Medical Imaging,0.0047972888
Medicine, Research & Experimental,Sport Sciences,0.0042615675
Medicine, Research & Experimental,Psychiatry,0.0041962356
Medicine, Research & Experimental,Reproductive Biology,0.0040744283
Medicine, Research & Experimental,Parasitology,0.0037849715
Medicine, Research & Experimental,Statistics & Probability,0.0031967496
Medicine, Research & Experimental,Orthopedics,0.0028917135
Medicine, Research & Experimental,Tropical Medicine,0.0025607026
Medicine, Research & Experimental,Zoology,0.0020466253
Medicine, Research & Experimental,Psychology,0.0014918909
Medicine, Research & Experimental,Substance Abuse,0.0014805916
Medicine, Research & Experimental,Rehabilitation,0.0011521393
Medicine, Research & Experimental,Microscopy,0.0011444433
Medicine, Research & Experimental,Plant Sciences,0.0010405318
Medicine, Research & Experimental,Nanoscience & Nanotechnology,0.0010050435
Medicine, Research & Experimental,Psychology, Clinical,0.0006814725
Medicine, Research & Experimental,Polymer Science,0.0006528949
Medicine, Research & Experimental,Nursing,0.0005998982
Medicine, Research & Experimental,Psychology, Biological,0.0005671734
Medicine, Research & Experimental,Psychology, Multidisciplinary,0.0005214957
Medicine, Research & Experimental,Nuclear Science & Technology,0.0004857000
Medicine, Research & Experimental,Spectroscopy,0.0004834047
Medicine, Research & Experimental,Mycology,0.0004732656
Medicine, Research & Experimental,Neuroimaging,0.0004207915
Medicine, Research & Experimental,Social Sciences, Biomedical,0.0004126922
Medicine, Research & Experimental,Social Sciences - Other Topics,0.0003567383
Medicine, Research & Experimental,Physics, Applied,0.0003505954
Medicine, Research & Experimental,Optics,0.0003288122
Medicine, Research & Experimental,Psychology, Developmental,0.0002942531
Medicine, Research & Experimental,Psychology, Experimental,0.0002857562
Medicine, Research & Experimental,Physics, Condensed Matter,0.0002574998
Medicine, Research & Experimental,Physics,0.0002456494
Medicine, Research & Experimental,Social Sciences, Interdisciplinary,0.0002260512
Medicine, Research & Experimental,Primary Health Care,0.0002135945
Medicine, Research & Experimental,Social Issues,0.0002126655
Medicine, Research & Experimental,Social Sciences, Mathematical Methods,0.0001770083
Medicine, Research & Experimental,Physics, Atomic, Molecular & Chemical,0.0001188484
Medicine, Research & Experimental,Physics, Multidisciplinary,0.0001105844
Medicine, Research & Experimental,Water Resources,0.0001070291
Medicine, Research & Experimental,Women's Studies,0.0001061108
Medicine, Research & Experimental,Sociology,0.0000981303
Medicine, Research & Experimental,Oceanography,0.0000865003
Medicine, Research & Experimental,Psychology, Social,0.0000857813
Medicine, Research & Experimental,Operations Research & Management Science,0.0000819291
Medicine, Research & Experimental,Psychology, Applied,0.0000792281
Medicine, Research & Experimental,Meteorology & Atmospheric Sciences,0.0000790266
Medicine, Research & Experimental,Psychology, Mathematical,0.0000671876
Medicine, Research & Experimental,Social Work,0.0000670988
Medicine, Research & Experimental,Philosophy,0.0000567278
Medicine, Research & Experimental,Physics, Mathematical,0.0000537168
Medicine, Research & Experimental,Psychology, Educational,0.0000522247
Medicine, Research & Experimental,Metallurgy & Metallurgical Engineering,0.0000491302
Medicine, Research & Experimental,Physics, Fluids & Plasmas,0.0000481848
Medicine, Research & Experimental,Robotics,0.0000446435
Medicine, Research & Experimental,Telecommunications,0.0000429524
Medicine, Research & Experimental,Soil Science,0.0000394999
Medicine, Research & Experimental,Mineralogy,0.0000320737
Medicine, Research & Experimental,Transportation,0.0000317141
Medicine, Research & Experimental,Remote Sensing,0.0000305899
Medicine, Research & Experimental,Public Administration,0.0000288899
Medicine, Research & Experimental,Thermodynamics,0.0000281442
Medicine, Research & Experimental,Physics, Nuclear,0.0000236581
Medicine, Research & Experimental,Music,0.0000231091
Medicine, Research & Experimental,Political Science,0.0000202290
Medicine, Research & Experimental,Ornithology,0.0000201355
Medicine, Research & Experimental,Religion,0.0000197266
Medicine, Research & Experimental,Planning & Development,0.0000173363
Medicine, Research & Experimental,Psychology, Psychoanalysis,0.0000153904
Medicine, Research & Experimental,Paleontology,0.0000128735
Medicine, Research & Experimental,Physical Geography,0.0000112731
Medicine, Research & Experimental,Urban Studies,0.0000097269
Medicine, Research & Experimental,Mining & Mineral Processing,0.0000096006
Medicine, Research & Experimental,Physics, Particles & Fields,0.0000094411
Medicine, Research & Experimental,Transportation Science & Technology,0.0000074110
Medicine, Research & Experimental,Poetry,0.0000010554
Medicine, Research & Experimental,Theater,0.0000010518
Medicine, Research & Experimental,Medieval & Renaissance Studies,0.0000004998
Medieval & Renaissance Studies,Medieval & Renaissance Studies,0.0501958121
Medieval & Renaissance Studies,Theater,0.0120538363
Medieval & Renaissance Studies,Religion,0.0077180143
Medieval & Renaissance Studies,Poetry,0.0036837923
Medieval & Renaissance Studies,Philosophy,0.0029278323
Medieval & Renaissance Studies,Music,0.0024219514
Medieval & Renaissance Studies,Women's Studies,0.0006391339
Medieval & Renaissance Studies,Social Sciences - Other Topics,0.0003001344
Medieval & Renaissance Studies,Social Sciences, Interdisciplinary,0.0001786993
Medieval & Renaissance Studies,Sociology,0.0001684904
Medieval & Renaissance Studies,Political Science,0.0001524274
Medieval & Renaissance Studies,Psychology, Psychoanalysis,0.0000673412
Medieval & Renaissance Studies,Social Issues,0.0000439260
Medieval & Renaissance Studies,Urban Studies,0.0000297648
Medieval & Renaissance Studies,Planning & Development,0.0000216348
Medieval & Renaissance Studies,Public Administration,0.0000183118
Medieval & Renaissance Studies,Paleontology,0.0000160644
Medieval & Renaissance Studies,Psychology, Multidisciplinary,0.0000131103
Medieval & Renaissance Studies,Physical Geography,0.0000112851
Medieval & Renaissance Studies,Social Sciences, Biomedical,0.0000097656
Medieval & Renaissance Studies,Operations Research & Management Science,0.0000081789
Medieval & Renaissance Studies,Psychology, Social,0.0000081574
Medieval & Renaissance Studies,Psychology, Experimental,0.0000072375
Medieval & Renaissance Studies,Ornithology,0.0000067560
Medieval & Renaissance Studies,Meteorology & Atmospheric Sciences,0.0000066906
Medieval & Renaissance Studies,Social Sciences, Mathematical Methods,0.0000066696
Medieval & Renaissance Studies,Psychology,0.0000065066
Medieval & Renaissance Studies,Transportation Science & Technology,0.0000064462
Medieval & Renaissance Studies,Transportation,0.0000062319
Medieval & Renaissance Studies,Robotics,0.0000053880
Medieval & Renaissance Studies,Psychology, Mathematical,0.0000052564
Medieval & Renaissance Studies,Multidisciplinary Sciences,0.0000052295
Medieval & Renaissance Studies,Science & Technology - Other Topics,0.0000043559
Medieval & Renaissance Studies,Psychology, Developmental,0.0000042727
Medieval & Renaissance Studies,Psychology, Biological,0.0000041449
Medieval & Renaissance Studies,Psychology, Educational,0.0000034116
Medieval & Renaissance Studies,Oceanography,0.0000031725
Medieval & Renaissance Studies,Mining & Mineral Processing,0.0000030734
Medieval & Renaissance Studies,Statistics & Probability,0.0000027945
Medieval & Renaissance Studies,Zoology,0.0000026435
Medieval & Renaissance Studies,Psychiatry,0.0000026315
Medieval & Renaissance Studies,Mineralogy,0.0000025783
Medieval & Renaissance Studies,Water Resources,0.0000025756
Medieval & Renaissance Studies,Psychology, Clinical,0.0000022972
Medieval & Renaissance Studies,Social Work,0.0000021246
Medieval & Renaissance Studies,Rehabilitation,0.0000019410
Medieval & Renaissance Studies,Public, Environmental & Occupational Health,0.0000018321
Medieval & Renaissance Studies,Spectroscopy,0.0000018218
Medieval & Renaissance Studies,Plant Sciences,0.0000017080
Medieval & Renaissance Studies,Nursing,0.0000015755
Medieval & Renaissance Studies,Veterinary Sciences,0.0000013474
Medieval & Renaissance Studies,Neurosciences,0.0000012651
Medieval & Renaissance Studies,Neurosciences & Neurology,0.0000012399
Medieval & Renaissance Studies,Telecommunications,0.0000012339
Medieval & Renaissance Studies,Substance Abuse,0.0000012306
Medieval & Renaissance Studies,Remote Sensing,0.0000011685
Medieval & Renaissance Studies,Pediatrics,0.0000011521
Medieval & Renaissance Studies,Psychology, Applied,0.0000011038
Medieval & Renaissance Studies,Sport Sciences,0.0000010264
Medieval & Renaissance Studies,Neuroimaging,0.0000009987
Medieval & Renaissance Studies,Tropical Medicine,0.0000009822
Medieval & Renaissance Studies,Nutrition & Dietetics,0.0000009573
Medieval & Renaissance Studies,Pathology,0.0000009536
Medieval & Renaissance Studies,Urology & Nephrology,0.0000008981
Medieval & Renaissance Studies,Orthopedics,0.0000008847
Medieval & Renaissance Studies,Nuclear Science & Technology,0.0000008750
Medieval & Renaissance Studies,Respiratory System,0.0000008492
Medieval & Renaissance Studies,Rheumatology,0.0000007559
Medieval & Renaissance Studies,Obstetrics & Gynecology,0.0000007492
Medieval & Renaissance Studies,Parasitology,0.0000007331
Medieval & Renaissance Studies,Soil Science,0.0000007168
Medieval & Renaissance Studies,Primary Health Care,0.0000007009
Medieval & Renaissance Studies,Physics, Fluids & Plasmas,0.0000006933
Medieval & Renaissance Studies,Otorhinolaryngology,0.0000006890
Medieval & Renaissance Studies,Ophthalmology,0.0000006437
Medieval & Renaissance Studies,Surgery,0.0000005845
Medieval & Renaissance Studies,Radiology, Nuclear Medicine & Medical Imaging,0.0000005336
Medieval & Renaissance Studies,Physics, Multidisciplinary,0.0000005152
Medieval & Renaissance Studies,Research & Experimental Medicine,0.0000004998
